conjecture_id,arxiv_id,title,abs_url,pdf_url,source_url,source_file,start_line,end_line,body_tex,plain_text,label,confidence,interestingness_score,interestingness_confidence,interestingness_rationale,viability_score,viability_confidence,viability_rationale,assessment_version,rationale,evidence_snippet,labeled_at
2229,2604.25250v1,Triangle packings in randomly perturbed graphs,https://arxiv.org/abs/2604.25250v1,https://arxiv.org/pdf/2604.25250,https://arxiv.org/e-print/2604.25250v1,tranglepacking.tex,744,746,"\label{conj:d>1/2}
Let $d>1/2$ and $p>(3-4d)/(4-4d)$ and let $G_d$ be a $dn$-regular graph. Then with high probability there exists a triangle packing in $G_d\cup G(n,p)$, which covers all but $o(n^2)$ edges.","Let $d>1/2$ and $p>(3-4d)/(4-4d)$ and let $G_d$ be a $dn$-regular graph. Then with high probability there exists a triangle packing in $G_d cup G(n,p)$, which covers all but $o(n^2)$ edges.",real_open_conjecture,0.93,0.68,0.7,A natural threshold conjecture for near-perfect triangle packings in perturbed graphs for d>1/2; it targets a central quantitative question in random/perturbed graph theory.,0.35,0.45,"Determining p_d for d>1/2 links to advanced absorption techniques and to Nash–Williams; partial methods may settle ranges, but full sharp threshold seems moderately challenging.",gpt5mini-v5-open-exact-v1,Posed in concluding remarks as a conjectured threshold for d>1/2; the paper does not establish it and suggests it as a natural direction.,"Concluding remarks: Conjecture that for d>1/2 and p>(3-4d)/(4-4d) G_d∪G(n,p) has triangle packing covering all but o(n^2) edges (lines 740–746).",2026-05-03T14:52:16Z
2284,2604.24106v1,Birational boundedness of stable families,https://arxiv.org/abs/2604.24106v1,https://arxiv.org/pdf/2604.24106,https://arxiv.org/e-print/2604.24106v1,main__4_.tex,3397,3405,"\label{conj: boundedness of complements}
Let $d$ be a positive integer and $\Ii\subset [0,1]$ a DCC set of rational numbers such that $\overline{\Ii}\subset\mathbb Q$. Then there exists a positive integer $N$ depending only on $d$ and $\Ii$ satisfying the following. 

Assume that $\Bb:=(X,\Ff,B)(t)$ is a projective $\mathbb R$-complementary normalized foliated structure such that $X$ is of Fano type and $t\in\Ii$. Then there exists a monotonic $N$-complement $\Bb^+$ of $\Bb$ in the following sense.
\begin{enumerate}
    \item $\Bb^+=(X,\Ff,B^+)(t^+)\geq\Bb$, i.e.\ $B^+\geq B$ and $t^+\geq t$.
    \item $Nt^+\in\mathbb N$, $NB^+$ is an integral divisor, and $NK_{\Bb^+}\sim 0$.
\end{enumerate}","Let $d$ be a positive integer and $ subset [0,1]$ a DCC set of rational numbers such that $ subset Q$. Then there exists a positive integer $N$ depending only on $d$ and $$ satisfying the following. Assume that $:=(X,,B)(t)$ is a projective $ R$-complementary normalized foliated structure such that $X$ is of Fano type and $t in $. Then there exists a monotonic $N$-complement $^+$ of $$ in the following sense. $^+=(X,,B^+)(t^+) >= $, i.e.\ $B^+ >= B$ and $t^+ >= t$. $Nt^+ in N$, $NB^+$ is an integral divisor, and $NK_ ^+ sim 0$.",real_open_conjecture,0.93,0.69,0.72,"Boundedness of complements for foliated structures parallels Birkar's complements and is important for K‑moduli and boundedness theories, but is more specialized within birational geometry.",0.25,0.5,"Foliated boundedness of complements mirrors deep classical results; active progress exists but the broad, uniform quantified statement likely needs substantial breakthroughs.",gpt5mini-v5-open-exact-v1,Presented in the Open Questions section as a conjecture proposed for future work; the paper does not prove it.,"""We conclude the paper by proposing the following conjecture on (a version of) the boundedness of complements..."" (Conjecture stated, no proof).",2026-05-03T15:08:43Z
2308,2604.23004v1,Burning Graph Powers and Branching Trees,https://arxiv.org/abs/2604.23004v1,https://arxiv.org/pdf/2604.23004,https://arxiv.org/e-print/2604.23004v1,z_main.tex,151,153,"\label{conj:BurningNumber}
    If $G$ is a connected graph on $n$ vertices, then $b(G) \le \Bound$.","If $G$ is a connected graph on $n$ vertices, then $b(G) <= $.",real_open_conjecture,0.93,0.7,0.8,The Bonato et al. Burning Number Conjecture is a central open problem in graph burning/extremal combinatorics; asymptotically resolved but the exact √n bound for all n remains a significant combinatorial target.,0.5,0.6,Asymptotic case proved (Norin–Turcotte 2024) and steady improvements for tree classes; remaining gap is removing the o(1) term to achieve exact ceil(sqrt(n)). Plausible but nontrivial within five years.,gpt5mini-v5-open-exact-v1,The Burning Number Conjecture is presented as an open central problem; recent asymptotic results are cited but the exact conjectured bound remains unproven here.,Intro: 'This conjecture ... remains one of the central open problems.' Norin and Turcotte proved the conjecture asymptotically (line 165).,2026-05-03T15:16:32Z
2398,2605.04513v1,Zeros of characters and orders of elements in finite groups,https://arxiv.org/abs/2605.04513v1,https://arxiv.org/pdf/2605.04513,https://arxiv.org/e-print/2605.04513v1,wilde.tex,323,333,"\label{conj:aqs}
 Let $G$ be a finite group such that $S \lhd G/\bZ(G)\leq\Aut(S)$ for some
 non-abelian simple group $S$, and let $\chi\in\Irr(G)$ be faithful. Suppose
 that 
 \begin{enumerate}[\rm(1)]
  \item $\chi$ is irreducible over $G^{(\infty)}$, and
  \item $\chi(g) \neq 0$ and $G=\langle G^{(\infty)}, \bZ(G), g\rangle$ 
   for some $g \in G$. 
 \end{enumerate}
 Then $o(g\bZ(G))$ divides $|G:\bZ(G)| /\chi(1)$.","Let $G$ be a finite group such that $S G/(G) <= (S)$ for some non-abelian simple group $S$, and let $ in (G)$ be faithful. Suppose that [(1)] $$ is irreducible over $G^ () $, and $(g) != 0$ and $G= G^ () , (G), g$ for some $g in G$. Then $o(g(G))$ divides $|G:(G)| /(1)$.",real_open_conjecture,0.93,0.62,0.7,A targeted conjecture for nearly simple groups whose verification would reduce Wilde's conjecture. Technically central to the reduction strategy but narrower in scope than the original global statement.,0.65,0.6,"Nearly-simple-group formulation localized and prime-by-prime; authors solved many classes, so remaining cases likely decidable with detailed character-theoretic work.",gpt5mini-v5-open-exact-v1,Conjecture on nearly simple groups is posed as a reduction target; the paper assumes it to derive broader results and does not prove it in full generality.,Lines 323–333: Conjecture (conj:aqs) on nearly simple groups is explicitly stated as a hypothesis for reductions.,2026-05-10T14:52:37Z
2422,2605.04031v1,The intersection dual of geodesic currents,https://arxiv.org/abs/2605.04031v1,https://arxiv.org/pdf/2605.04031,https://arxiv.org/e-print/2605.04031v1,Intersections.tex,6888,6894,"There exist a continuous function 
\[
I \colon \Curr_{\mathrm{cusp}}(S) \times \Curr_{\mathrm{open}}(S) \to \mathbb{R}
\]
extending the natural geometric intersection pairing between $\Curves_{\mathrm{cusp}}(S)$ and $\Curves_{\mathrm{open}}(S)$.",There exist a continuous function \[ I _ cusp (S) x _ open (S) to R \] extending the natural geometric intersection pairing between $_ cusp (S)$ and $_ open (S)$.,real_open_conjecture,0.93,0.63,0.7,Extending a continuous intersection pairing between cusp and open currents is a natural analytic question with meaningful consequences for currents duality and surface-group actions in geometric topology.,0.55,0.45,"Known continuity under compact-support restrictions and projective-limit examples give concrete progress; extending across noncompact/cusp behavior is technical but plausibly resolvable, though delicate analytic issues remain.",gpt5mini-v5-open-exact-v1,Authors explicitly conjecture existence of a continuous intersection pairing between cusp and open geodesic currents; partial continuity results are known but the full statement remains open.,Conjecture: There exists a continuous function I: Curr_cusp(S) × Curr_open(S) → R extending the natural geometric intersection pairing. (Stated as conjecture; known restricted continuity results cited.),2026-05-10T14:59:38Z
2450,2605.03040v1,Almost planar finitely presented groups,https://arxiv.org/abs/2605.03040v1,https://arxiv.org/pdf/2605.03040,https://arxiv.org/e-print/2605.03040v1,main.tex,190,193,"\label{conj:k-planar-conjecture}
    Let $\Gamma$ be a connected, locally finite, quasi-transitive
    graph. Then $\Gamma$ is almost planar if and only if it is quasi-isometric to some planar graph.","Let $$ be a connected, locally finite, quasi-transitive graph. Then $$ is almost planar if and only if it is quasi-isometric to some planar graph.",real_open_conjecture,0.93,0.78,0.7,A central conjecture linking almost planarity and quasi-isometry to planar graphs. Has broad consequences in geometric group theory and graph quasi-isometry classification; significant and widely relevant.,0.4,0.35,"Major case (coarsely simply connected graphs, including finitely presented groups) settled here; conjecture remains only for general quasi-transitive graphs without coarse simple connectivity—narrow but technically challenging, so plausible but nontrivial.",gpt5mini-v5-open-exact-v1,"The paper proves the k‑planar conjecture for coarsely simply connected graphs (including finitely presented groups) but does not resolve the full conjecture for all connected, locally finite, quasi‑transitive graphs.",Conjecture (The k‑planar conjecture): ... Then Γ is almost planar iff it is quasi‑isometric to some planar graph. (Lines 190–193). Main result: holds for coarsely simply connected graphs (Lines 201–204).,2026-05-10T15:08:00Z
2767,2605.18558v1,Normalized volume spectra of right-angled hyperbolic polyhedra,http://arxiv.org/abs/2605.18558v1,https://arxiv.org/pdf/2605.18558v1,https://arxiv.org/e-print/2605.18558v1,arxive-version.tex,1604,1606,"{\rm The spectrum $\Omega(\mathcal R_{comp})$ of normalized volumes of compact right-angled polyhedra lies in the interval $\left[ \frac{\vol{R(5)}}{20}, \frac{5}{8} \vtet \right]$, with both bounds sharp. Moreover, the spectrum $\Omega(\mathcal R_{comp})$ is discrete in the interval $\left[ \frac{\vol{R(5)}}{20}, \frac{5}{16} \vtet \right]$ and everywhere dense in $\left[ \frac{5}{16} \vtet, \frac{5}{8} \vtet \right]$.}","The spectrum $( R_ comp )$ of normalized volumes of compact right-angled polyhedra lies in the interval $[ R(5) 20 , 5 8 ]$, with both bounds sharp. Moreover, the spectrum $( R_ comp )$ is discrete in the interval $[ R(5) 20 , 5 16 ]$ and everywhere dense in $[ 5 16 , 5 8 ]$.",real_open_conjecture,0.93,0.7,0.75,"Determines the full structure (interval, discreteness vs density, sharp bounds) of normalized-volume spectra for compact right-angled hyperbolic polyhedra—a structurally meaningful classification in hyperbolic geometry with clear geometric consequences, though confined to a specialized subfield.",0.3,0.35,"Paper proves many bounds and density/discreteness in ranges but explicitly leaves the exact lower bound and structure on [b,c] open; requires new geometric/combinatorial constructions—moderate but nontrivial chance in 5 years.",gpt5mini-v5-open-exact-v1,"The paper explicitly states this as ""Our conjecture"" and does not prove it; only partial bounds and structure questions are established earlier.","""Our conjecture is as follows."" (lines 1603–1606); earlier the paper gives non-sharp lower bound and open questions (lines 1591–1596).",2026-05-26T16:20:49Z
2812,2605.16636v1,On positivity of the limit F-signature,http://arxiv.org/abs/2605.16636v1,https://arxiv.org/pdf/2605.16636v1,https://arxiv.org/e-print/2605.16636v1,main.tex,253,256,"\label{mainconjintro}
    Let $(R,\fm)$ be a KLT singularity that is essentially of finite type over $\C$. For any prime $p \gg 0$, let $\s_p (R)$ denote the $F$-signature of the reduction of $R$ to characteristic $p $ (see \Cref{liminfFsigdfn} for a more precise formulation). Then, there is a constant $C >0$ (independent of $p$) such that for all $p \gg 0$, we have $\s_p (R) > C$. In other words, we have
    \[  \liminf_{p \to \infty} \s_p(R) > 0 .\]","Let $(R,)$ be a KLT singularity that is essentially of finite type over $$. For any prime $p 0$, let $_p (R)$ denote the $F$-signature of the reduction of $R$ to characteristic $p $ (see liminfFsigdfn for a more precise formulation). Then, there is a constant $C >0$ (independent of $p$) such that for all $p 0$, we have $_p (R) > C$. In other words, we have \[ _ p to _p(R) > 0 .\]",real_open_conjecture,0.93,0.78,0.8,Positivity of liminf F-signature for KLT singularities links characteristic-p invariants to complex singularity theory and K-stability; central within modern algebraic geometry with broad structural implications.,0.2,0.3,Deep birational/positive-characteristic conjecture with significant reductions and many proved cases; full general statement remains wide and likely out of immediate reach.,gpt5mini-v5-open-exact-v1,"The liminf positivity conjecture for F-signature (Carvajal-Rojas–Schwede–Tucker) is stated and while many cases are proved in the paper, the general conjecture is not fully resolved.","Lines 252–256: conjecture stated; lines 279–281: authors prove it for non-weakly-exceptional threefolds, not the full general statement.",2026-05-26T16:27:59Z
3010,2605.08848v1,Ramsey-type $χ$-bounds for $χ$-bounded graph classes,http://arxiv.org/abs/2605.08848v1,https://arxiv.org/pdf/2605.08848v1,https://arxiv.org/e-print/2605.08848v1,2026ptc4.tex,173,176,"\label{conj:c4chi}
		The $C_4$-free subclass of every $\chi$-bounded class is linearly $\chi$-bounded.",The $C_4$-free subclass of every $$-bounded class is linearly $$-bounded.,real_open_conjecture,0.93,0.76,0.7,"A strong, natural strengthening in χ-boundedness theory: if true, it upgrades a wide family of hereditary classes to linear bounds and would resolve a central open direction in the field beyond known polynomial conjectures.",0.18,0.35,"Broad, strong conjecture; recent partial/route-specific progress (path- and χ-dense cases) helps, but full generality remains wide and technically challenging—unlikely to be closed in five years.",gpt5mini-v5-open-exact-v1,Conjecture is posed as an open problem (Nguyen~2025); the paper discusses supporting results but does not resolve the full conjecture.,"“The C_4-free subclass of every χ-bounded class is linearly χ-bounded.” (Conjecture statement and surrounding discussion, lines 171–176, 180–181).",2026-05-26T18:23:10Z
3431,2605.27537v1,Homological Nielsen realization for the manifolds $\#_n \mathbb{CP}^2$,http://arxiv.org/abs/2605.27537v1,https://arxiv.org/pdf/2605.27537v1,https://arxiv.org/e-print/2605.27537v1,final_draft.tex,879,881,"\label{conj}
    Up to conjugacy, random elements of odd order in $S_n<O(H_{M_n})$ are asymptotically almost never realizable in $\diff^+(M_n)$.","Up to conjugacy, random elements of odd order in $S_n<O(H_ M_n )$ are asymptotically almost never realizable in $^+(M_n)$.",real_open_conjecture,0.93,0.55,0.7,Extends proven cyclic asymptotic non-realizability to general odd-order permutations; connects probabilistic permutation statistics with 4-manifold Nielsen realization—specialist but structurally interesting.,0.02,0.8,Local context already states and proves an asymptotic non-realizability theorem for cyclic/odd-order cases; the conjecture appears essentially settled in the paper.,gpt5mini-v5-open-exact-v1,The paper proves asymptotic non-realizability results (without the 'up to conjugacy' full-strength statement); the exact conjecture (up to conjugacy for random odd-order elements) is posed separately and not proved.,"Lines 864–874 and 879–881: Theorem proves asymptotic non-realizability for random odd-order elements; Conjecture restates 'Up to conjugacy, random elements of odd order ... are asymptotically almost never realizable.'",2026-05-31T14:39:10Z
3583,2606.12376v1,A note on a conjecture of Ng,http://arxiv.org/abs/2606.12376v1,https://arxiv.org/pdf/2606.12376v1,https://arxiv.org/e-print/2606.12376v1,main.tex,44,50,"Assume the Riemann Hypothesis and that the non-trivial zeros $\rho = \tfrac{1}{2} + i \gamma$ of $\zeta(s)$ are simple. Then
\begin{equation*}
\sum_{0 < \gamma \le T} \left| \frac{\zeta(2\rho)}{\zeta'(\rho)} \right|^2 \sim \frac{T}{2\pi}
\end{equation*}
as $T \to \infty$.",Assume the Riemann Hypothesis and that the non-trivial zeros $ = 1 2 + i $ of $(s)$ are simple. Then equation* _ 0 < <= T | (2) '() |^2 sim T 2 equation* as $T to $.,real_open_conjecture,0.93,0.6,0.82,"A concrete second-moment asymptotic for ζ(2ρ)/ζ'(ρ) over zeros: nontrivial and informative for zeta moments and zero-distribution, but specialized to analytic number theory and conditional on RH/simplicity.",0.25,0.4,"Conditional assumption and recent partial result (lower bound half the predicted main term) show progress, but closing the remaining factor-of-two gap seems nontrivial; moderate chance of resolution (under RH) within five years.",gpt5mini-v5-open-exact-v1,"The paper states Ng's asymptotic conjecture and does not prove it; it only obtains a conditional lower bound half the conjectured size, so the exact conjectured asymptotic remains unresolved.",Conjecture stated (lines 44–49). Abstract (lines 34–35) says the paper gives a lower bound half the size of the conjectured value.,2026-06-14T15:14:52Z
3627,2606.11558v1,Measurable matchings in unbalanced graphs,http://arxiv.org/abs/2606.11558v1,https://arxiv.org/pdf/2606.11558v1,https://arxiv.org/e-print/2606.11558v1,main.tex,3765,3767,"Suppose $(A,B)$ is a bipartition of a locally finite Borel graph $G$ of type $(4,3)$. If $\asi(G) < \infty$, then $G$ has a Borel matching covering $A$.","Suppose $(A,B)$ is a bipartition of a locally finite Borel graph $G$ of type $(4,3)$. If $(G) < $, then $G$ has a Borel matching covering $A$.",real_open_conjecture,0.93,0.58,0.74,"Nontrivial descriptive-combinatorics conjecture: Borel matchings for type (4,3) unbalanced graphs with finite asi. Progress would advance the main conjecture and several results in the paper, but its impact is largely specialist.",0.3,0.3,"Concrete finite-degree special case with substantial partial progress (distributed/LOCAL reductions and algorithms for many parameter regimes), yet small-degree borderline cases like (4,3) remain delicate; plausible but uncertain within five years.",gpt5mini-v5-open-exact-v1,"The paper explicitly states this (4,3) special case is 'already open' and does not prove or disprove it; it is presented as an unresolved problem in the Problems section.","Lines 3763–3767: 'The following special case of Conjecture... is already open:' followed by the (4,3) conjecture; no proof or counterexample is given in the paper.",2026-06-14T15:27:43Z
3636,2606.11301v1,"Spectral Factorization and Hypergeometric Representations of the Alexander Polynomials of $Th(4,2n+1)$",http://arxiv.org/abs/2606.11301v1,https://arxiv.org/pdf/2606.11301v1,https://arxiv.org/e-print/2606.11301v1,main.tex,42,44,"For an alternating knot, the absolute values of the coefficients of its Alexander polynomial form a trapezoidal sequence. A stronger variant posits that the non-plateau portions of the sequence are log-concave, satisfying the inequality $a_i^2 > |a_{i-1}| \cdot |a_{i+1}|$.","For an alternating knot, the absolute values of the coefficients of its Alexander polynomial form a trapezoidal sequence. A stronger variant posits that the non-plateau portions of the sequence are log-concave, satisfying the inequality $a_i^2 > |a_ i-1 | * |a_ i+1 |$.",real_open_conjecture,0.93,0.78,0.8,"Fox's Trapezoidal Conjecture is a longstanding, structural problem in knot theory about Alexander coefficient patterns; proving it (or log-concavity variant) would have significant consequences across alternating-knot families like Th(4,2n+1).",0.05,0.35,"Decades-old open problem: partial results and asymptotic/log-concavity achieved (including this paper), but discrete global error bounds—and a full proof for general alternating knots (or even this family)—remain unresolved, so near-term resolution unlikely.",gpt5mini-v5-open-exact-v1,"Fox's Trapezoidal Conjecture is a well-known open problem; the paper states it explicitly and notes the formal proof for this family remains open, providing only partial/conditional results.","For an alternating knot, the absolute values of the coefficients of its Alexander polynomial form a trapezoidal sequence. A stronger variant posits the non-plateau portions are log-concave. The paper says it is “leaving the formal proof of Fox's Trapezoidal Conjecture for this family open.”",2026-06-14T15:30:22Z
3757,2606.08224v1,Kähler thresholds,http://arxiv.org/abs/2606.08224v1,https://arxiv.org/pdf/2606.08224v1,https://arxiv.org/e-print/2606.08224v1,kt.tex,1417,1420,"\label{change-K}
For $p\gg 0$, a $W^{2,p}\times W^{1,p}$ formally Kähler manifold has a smooth structure compatible with $J$ s.t.\ nearby $\omega_J$, there is a symplectic form that is smooth for this structure, so that $X$ is $W^{2,p}$ diffeomorphic to a smooth Kähler manifold.","For $p 0$, a $W^ 2,p x W^ 1,p $ formally Kähler manifold has a smooth structure compatible with $J$ s.t.\ nearby $_J$, there is a symplectic form that is smooth for this structure, so that $X$ is $W^ 2,p $ diffeomorphic to a smooth Kähler manifold.",real_open_conjecture,0.93,0.74,0.7,Asks to upgrade low-regularity formally Kähler structures to genuine smooth Kähler manifolds—a central regularity/integrability problem bridging analytic Newlander–Nirenberg issues and global Kähler geometry with significant structural consequences.,0.5,0.4,"Concrete two-step plan: extend Newlander–Nirenberg to W^{2,p} and perturb ω via Sobolev Hodge theory. Sobolev embedding for p≫n makes this plausible but technically delicate; moderate near-term solvability chance.",gpt5mini-v5-open-exact-v1,The statement is posed as an explicit conjecture in the paper's 'Future directions' and is not proved or resolved within the article; it remains an open problem proposed by the authors.,"Lines 1415–1420: 'Existence of a smooth Kähler structure.' Conjecture: For p>>0, a W^{2,p}×W^{1,p} formally Kähler manifold has a smooth structure compatible with J ... so that X is W^{2,p} diffeomorphic to a smooth Kähler manifold.",2026-06-14T16:12:49Z
3867,2606.04132v1,On the First Caustic of Elliptical Billiards,http://arxiv.org/abs/2606.04132v1,https://arxiv.org/pdf/2606.04132v1,https://arxiv.org/e-print/2606.04132v1,Uskova_main.tex,74,76,"If $\gamma$ is an~ellipse, then the~$n$-th caustic by reflection $\Gamma_n$ for a~light source inside $\gamma$ and different from a~focus has exactly four (ordinary) cusps for every $n \ge 1$.","If $$ is an ellipse, then the $n$-th caustic by reflection $_n$ for a light source inside $$ and different from a focus has exactly four (ordinary) cusps for every $n >= 1$.",real_open_conjecture,0.93,0.76,0.82,"Natural billiard analogue of Jacobi's classical statement; proving exactly four cusps for all n would generalize a major geometric theorem and has clear structural consequences in billiards, with partial progress locating four candidate cusps.",0.45,0.45,"Strong recent progress (2024) locates the four candidate cusps and the n=1 case is now proved; remaining task—ruling out any additional cusps for all n>1—is concrete but technical, plausibly solvable soon.",gpt5mini-v5-open-exact-v1,"The paper and cited works prove the n=1 case and show ≥4 cusps and locate four candidate cusps for general n, but the exact statement for every n≥1 (all cusps are exactly those four) remains unresolved.",Line 60: 'whether Jacobi's hypothesis is correct for the n-th caustic ... for n>1 remains open.' Line 69: 'has at least four (ordinary) cusps.' Lines 89-96: this paper proves the first caustic (n=1) has exactly four ordinary cusps.,2026-06-14T16:49:30Z
3872,2606.03801v1,Cayley graphs of quasirandom groups,http://arxiv.org/abs/2606.03801v1,https://arxiv.org/pdf/2606.03801v1,https://arxiv.org/e-print/2606.03801v1,quasirand-gen.tex,255,258,"\label{conjUnif}
If $G$ is $\varepsilon$-quasirandom,
then all connected Cayley graphs of $G$ are $\varepsilon$-uniform expanders.","If $G$ is $$-quasirandom, then all connected Cayley graphs of $G$ are $$-uniform expanders.",real_open_conjecture,0.93,0.78,0.82,"Generalizes Breuillard's folklore conjecture; proving quasirandomness implies uniform expansion would have major structural and spectral consequences for Cayley graphs, random walks and expander constructions in finite group theory.",0.1,0.35,"Generalizes Breuillard's deep, still-open uniform expansion conjecture; authors call it ""very difficult."" Partial progress exists, but a full uniform-for-all-generating-sets resolution appears unlikely within five years.",gpt5mini-v5-open-exact-v1,"The paper states the conjecture explicitly and describes it as 'very difficult', proving only weaker related results (diameter bound, random generators yield expanders), not the conjecture itself.","Lines 255–258: conjecture stated. Line 260: 'This appears to be a very difficult problem.' Lines 261–266: authors prove only weaker, unconditional uniform diameter result.",2026-06-14T16:51:08Z
17,2603.01312v1,A Geometric Approach to the Links-Quivers Correspondence II: Rational Links,http://arxiv.org/abs/2603.01312v1,https://arxiv.org/pdf/2603.01312v1,https://arxiv.org/e-print/2603.01312v1,main.tex,714,720,"Given a link $L$, there is a symmetric quiver $Q_L$ with adjacency matrix $Q$ such that
    \begin{equation}
    \widehat{P}(L)=P_{Q_L}(\overline{x})|_{x_i\mapsto (-1)^{Q_{ii}-S_i}q^{S_i-1}a^{A_i}x},
   \end{equation}
   Where $S$ and $A$ can be thought of as linear forms and $Q$ as a quadratic form on an appropriately defined free $\mathbb{Z}$-module of dimension given by the number of vertices in $Q$.","Given a link $L$, there is a symmetric quiver $Q_L$ with adjacency matrix $Q$ such that equation P(L)=P_ Q_L (x)|_ x_i maps to (-1)^ Q_ ii -S_i q^ S_i-1 a^ A_i x , equation Where $S$ and $A$ can be thought of as linear forms and $Q$ as a quadratic form on an appropriately defined free $Z$-module of dimension given by the number of vertices in $Q$.",real_open_conjecture,0.92,0.78,0.78,Central Links-Quivers conjecture connecting colored HOMFLY-PT generating functions to quiver Hall/DT data. Proven for rational links but open generally; solving it would have deep structural and categorical consequences across knot homology and representation theory.,0.2,0.35,General Links-Quivers for arbitrary links is broad and open; proved for rational links (SW21). Active progress exists but full generalization remains hard; modest near-term solvability likelihood.,gpt5mini-v5-open-exact-v1,The statement is the general Links-Quivers Correspondence for arbitrary links. The paper and cited SW21 only prove the rational-link case; the full conjecture remains unresolved.,Conjecture stated for arbitrary link L (lines 714–720). Paper notes Stošić and Wedrich prove the correspondence for rational links (line 724).,2026-03-06T02:52:39Z
18,2603.01312v1,A Geometric Approach to the Links-Quivers Correspondence II: Rational Links,http://arxiv.org/abs/2603.01312v1,https://arxiv.org/pdf/2603.01312v1,https://arxiv.org/e-print/2603.01312v1,main.tex,797,803,"Given a link $L$, there is a symmetric quiver $Q_L$ with adjacency matrix $Q$ such that
    \begin{equation}
    P(L)=P_{Q_L}(\overline{x})|_{x_i\mapsto (-1)^{Q_{ii}-S_i}q^{S_i-1}a^{A_i}x},
   \end{equation}
   Where $S$ and $A$ can be thought of as linear forms and $Q$ as a quadratic form on an appropriately defined vector space of dimension given by the number of vertices in $Q$.","Given a link $L$, there is a symmetric quiver $Q_L$ with adjacency matrix $Q$ such that equation P(L)=P_ Q_L (x)|_ x_i maps to (-1)^ Q_ ii -S_i q^ S_i-1 a^ A_i x , equation Where $S$ and $A$ can be thought of as linear forms and $Q$ as a quadratic form on an appropriately defined vector space of dimension given by the number of vertices in $Q$.",real_open_conjecture,0.92,0.77,0.74,"Equivalent global formulation of the Links-Quivers correspondence. Same structural bridge between link invariants and quiver generating functions; important across knot theory and DT/cohomological Hall frameworks, though already known in special cases.",0.2,0.35,"Same global Links-Quivers statement (alternate normalization). Proven for rational links; general case still wide and nontrivial despite active work, so near-term resolution unlikely but possible progress.",gpt5mini-v5-open-exact-v1,This is the general Links-Quivers Correspondence phrased for P(L). Only rational links are proved in cited work; the general statement remains open.,Conjecture for arbitrary link P(L) (lines 797–803). Earlier text cites Stošić and Wedrich proving the correspondence for rational links (line 724 / context).,2026-03-06T02:52:39Z
20,2603.01303v1,A Geometric Approach to the Links-Quivers Correspondence I: Rational Tangles,http://arxiv.org/abs/2603.01303v1,https://arxiv.org/pdf/2603.01303v1,https://arxiv.org/e-print/2603.01303v1,main.tex,205,211,"Given a link $L$ with $|L|$ components, if we set 
   \[
   P(L)=\sum_{j\geq 0}\left(\prod_{i=1}^j(1-q^{2i})\right)^{|L|-2}P^{\bigwedge^j}_L(q,a)x^j,
   \]
   then there is a symmetric quiver $Q_L$ such that $P(L)$ and $P_{Q_L}(\overline{x})$ are equal after a change of variables.","Given a link $L$ with $|L|$ components, if we set \[ P(L)=_ j >= 0 (_ i=1 ^j(1-q^ 2i ))^ |L|-2 P^ ^j _L(q,a)x^j, \] then there is a symmetric quiver $Q_L$ such that $P(L)$ and $P_ Q_L (x)$ are equal after a change of variables.",real_open_conjecture,0.92,0.77,0.74,Restatement of the Links-Quivers correspondence for tangles/links: asserts finite quiver data recovers colored HOMFLY-PT generating functions. A central structural conjecture with broad implications for knot invariants and quiver DT theory.,0.2,0.35,"Restatement of the general Links-Quivers correspondence for all links. Given proof for rational tangles/links but broad scope, full proof appears unlikely within five years without new breakthroughs.",gpt5mini-v5-open-exact-v1,Same general Links-Quivers Correspondence for arbitrary links as in other items. The paper and cited SW21 address rational tangles/links only; the full conjecture stays open.,Conjecture statement for arbitrary link L (lines 205–211). The introduction notes Stošić and Wedrich proved the conjecture for rational links (lines 213–224).,2026-03-06T02:52:39Z
